,Short_Ticker,Name,Sector
2925,LABD,Direxion Daily S&P Biotech Bear 3x Shares,Leveraged Equities
2926,LABU,Direxion Daily S&P Biotech Bull 3x Shares,Leveraged Equities
2927,LBAY,Leatherback Long/Short Alternative Yield ETF,N/A
2928,LBJ,Direxion Daily Latin America 3x Bull Shares,Leveraged Equities
2929,LCR,Leuthold Core ETF,Diversified Portfolio
2930,LD,iPath Dow Jones-UBS Lead ETN,Metals
2931,LDEM,iShares ESG MSCI EM Leaders ETF,Emerging Markets Equities
2932,LDRS,Innovator IBD ETF Leaders ETF,Diversified Portfolio
2933,LDSF,First Trust Low Duration Strategic Focus ETF,Money Market
2934,LDUR,PIMCO Low Duration ETF,Total Bond Market
2935,LEAD,Reality Shares DIVCON Leaders Dividend ETF,Large Cap Growth Equities
2936,LEGR,First Trust Indxx Innovative Transaction & Process ETF,Large Cap Blend Equities
2937,LEMB,iShares Emerging Markets Local Currency Bond ETF,Emerging Markets Bonds
2938,LEND,Amplify CrowdBureau Online Lending and Digital Banking ETF,Financials Equities
2939,LFEQ,VanEck Vectors NDR CMG Long/Flat Allocation ETF,Large Cap Growth Equities
2940,LGH,HCM Defender 500 Index ETF,Large Cap Blend Equities
2941,LGLV,SPDR SSGA US Large Cap Low Volatility Index ETF,Volatility Hedged Equity
2942,LGOV,First Trust Long Duration Opportunities ETF,Mortgage Backed Securities
2943,LIT,Global X Lithium ETF,Commodity Producers Equities
2944,LIV,Emles @ Home ETF,Consumer Discretionary Equities
2945,LKOR,FlexShares Credit-Scored U.S. Long Corporate Bond Index Fund,Corporate Bonds
2946,LMBS,First Trust Low Duration Mortgage Opportunities ETF,Mortgage Backed Securities
2947,LNGR,Global X Longevity Thematic ETF,Health & Biotech Equities
2948,LOPP,Love Our Planet & People ETF,All Cap Equities
2949,LOUP,Innovator Loup Frontier Tech ETF,Global Equities
2950,LABD,Direxion Daily S&P Biotech Bear 3x Shares,Leveraged Equities
2951,LABU,Direxion Daily S&P Biotech Bull 3x Shares,Leveraged Equities
2952,LBAY,Leatherback Long/Short Alternative Yield ETF,N/A
2953,LBJ,Direxion Daily Latin America 3x Bull Shares,Leveraged Equities
2954,LCR,Leuthold Core ETF,Diversified Portfolio
2955,LD,iPath Dow Jones-UBS Lead ETN,Metals
2956,LDEM,iShares ESG MSCI EM Leaders ETF,Emerging Markets Equities
2957,LDRS,Innovator IBD ETF Leaders ETF,Diversified Portfolio
2958,LDSF,First Trust Low Duration Strategic Focus ETF,Money Market
2959,LDUR,PIMCO Low Duration ETF,Total Bond Market
2960,LEAD,Reality Shares DIVCON Leaders Dividend ETF,Large Cap Growth Equities
2961,LEGR,First Trust Indxx Innovative Transaction & Process ETF,Large Cap Blend Equities
2962,LEMB,iShares Emerging Markets Local Currency Bond ETF,Emerging Markets Bonds
2963,LEND,Amplify CrowdBureau Online Lending and Digital Banking ETF,Financials Equities
2964,LFEQ,VanEck Vectors NDR CMG Long/Flat Allocation ETF,Large Cap Growth Equities
2965,LGH,HCM Defender 500 Index ETF,Large Cap Blend Equities
2966,LGLV,SPDR SSGA US Large Cap Low Volatility Index ETF,Volatility Hedged Equity
2967,LGOV,First Trust Long Duration Opportunities ETF,Mortgage Backed Securities
2968,LIT,Global X Lithium ETF,Commodity Producers Equities
2969,LIV,Emles @ Home ETF,Consumer Discretionary Equities
2970,LKOR,FlexShares Credit-Scored U.S. Long Corporate Bond Index Fund,Corporate Bonds
2971,LMBS,First Trust Low Duration Mortgage Opportunities ETF,Mortgage Backed Securities
2972,LNGR,Global X Longevity Thematic ETF,Health & Biotech Equities
2973,LOPP,Love Our Planet & People ETF,All Cap Equities
2974,LOUP,Innovator Loup Frontier Tech ETF,Global Equities
2975,LABD,Direxion Daily S&P Biotech Bear 3x Shares,Leveraged Equities
2976,LABU,Direxion Daily S&P Biotech Bull 3x Shares,Leveraged Equities
2977,LBAY,Leatherback Long/Short Alternative Yield ETF,N/A
2978,LBJ,Direxion Daily Latin America 3x Bull Shares,Leveraged Equities
2979,LCR,Leuthold Core ETF,Diversified Portfolio
2980,LD,iPath Dow Jones-UBS Lead ETN,Metals
2981,LDEM,iShares ESG MSCI EM Leaders ETF,Emerging Markets Equities
2982,LDRS,Innovator IBD ETF Leaders ETF,Diversified Portfolio
2983,LDSF,First Trust Low Duration Strategic Focus ETF,Money Market
2984,LDUR,PIMCO Low Duration ETF,Total Bond Market
2985,LEAD,Reality Shares DIVCON Leaders Dividend ETF,Large Cap Growth Equities
2986,LEGR,First Trust Indxx Innovative Transaction & Process ETF,Large Cap Blend Equities
2987,LEMB,iShares Emerging Markets Local Currency Bond ETF,Emerging Markets Bonds
2988,LEND,Amplify CrowdBureau Online Lending and Digital Banking ETF,Financials Equities
2989,LFEQ,VanEck Vectors NDR CMG Long/Flat Allocation ETF,Large Cap Growth Equities
2990,LGH,HCM Defender 500 Index ETF,Large Cap Blend Equities
2991,LGLV,SPDR SSGA US Large Cap Low Volatility Index ETF,Volatility Hedged Equity
2992,LGOV,First Trust Long Duration Opportunities ETF,Mortgage Backed Securities
2993,LIT,Global X Lithium ETF,Commodity Producers Equities
2994,LIV,Emles @ Home ETF,Consumer Discretionary Equities
2995,LKOR,FlexShares Credit-Scored U.S. Long Corporate Bond Index Fund,Corporate Bonds
2996,LMBS,First Trust Low Duration Mortgage Opportunities ETF,Mortgage Backed Securities
2997,LNGR,Global X Longevity Thematic ETF,Health & Biotech Equities
2998,LOPP,Love Our Planet & People ETF,All Cap Equities
2999,LOUP,Innovator Loup Frontier Tech ETF,Global Equities
3000,MAAX,VanEck Vectors Municipal Allocation ETF,National Munis
3001,MAGA,Point Bridge GOP Stock Tracker ETF,Large Cap Blend Equities
3002,MAMB,Monarch Ambassador Income ETF,N/A
3003,MARB,First Trust Merger Arbitrage ETF,Long-Short
3004,MARZ,TrueShares Structured Outcome ETF,N/A
3005,MBB,iShares MBS Bond ETF,Mortgage Backed Securities
3006,MBBB,VanEck Vectors Moody's Analytics BBB Corporate Bond ETF,N/A
3007,MBCC,Monarch Blue Chips Core ETF,N/A
3008,MBND,SPDR Nuveen Municipal Bond ETF,N/A
3009,MBSD,FlexShares Disciplined Duration MBS Index Fund,Mortgage Backed Securities
3010,MCEF,First Trust Municipal CEF Income Opportunity ETF,Total Bond Market
3011,MCHI,iShares MSCI China ETF,China Equities
3012,MCRO,IQ Hedge Macro Tracker ETF,Global Equities
3013,MDIV,First Trust Multi-Asset Diversified Income Index Fund,Diversified Portfolio
3014,MDY,SPDR S&P MidCap 400 ETF,Small Cap Growth Equities
3015,MDYG,SPDR S&P 400 Mid Cap Growth ETF,Mid Cap Growth Equities
3016,MDYV,SPDR S&P 400 Mid Cap Value ETF,Mid Cap Value Equities
3017,MEAR,iShares Short Maturity Municipal Bond ETF,National Munis
3018,MEXX,Direxion Daily MSCI Mexico Bull 3X Shares,Leveraged Equities
3019,MFDX,PIMCO RAFI Dynamic Multi-Factor International Equity ETF,Foreign Large Cap Equities
3020,MFEM,PIMCO RAFI Dynamic Multi-Factor Emerging Market Equity ETF,Emerging Markets Equities
3021,MFMS,Motley Fool Small-Cap Growth ETF,Small Cap Growth Equities
3022,MFUS,PIMCO RAFI Dynamic Multi-Factor U.S. Equity ETF,Large Cap Growth Equities
3023,MGC,Vanguard Mega Cap ETF,Large Cap Growth Equities
3024,MGK,Vanguard Mega Cap Growth ETF,Large Cap Growth Equities
3025,MAAX,VanEck Vectors Municipal Allocation ETF,National Munis
3026,MAGA,Point Bridge GOP Stock Tracker ETF,Large Cap Blend Equities
3027,MAMB,Monarch Ambassador Income ETF,N/A
3028,MARB,First Trust Merger Arbitrage ETF,Long-Short
3029,MARZ,TrueShares Structured Outcome ETF,N/A
3030,MBB,iShares MBS Bond ETF,Mortgage Backed Securities
3031,MBBB,VanEck Vectors Moody's Analytics BBB Corporate Bond ETF,N/A
3032,MBCC,Monarch Blue Chips Core ETF,N/A
3033,MBND,SPDR Nuveen Municipal Bond ETF,N/A
3034,MBSD,FlexShares Disciplined Duration MBS Index Fund,Mortgage Backed Securities
3035,MCEF,First Trust Municipal CEF Income Opportunity ETF,Total Bond Market
3036,MCHI,iShares MSCI China ETF,China Equities
3037,MCRO,IQ Hedge Macro Tracker ETF,Global Equities
3038,MDIV,First Trust Multi-Asset Diversified Income Index Fund,Diversified Portfolio
3039,MDY,SPDR S&P MidCap 400 ETF,Small Cap Growth Equities
3040,MDYG,SPDR S&P 400 Mid Cap Growth ETF,Mid Cap Growth Equities
3041,MDYV,SPDR S&P 400 Mid Cap Value ETF,Mid Cap Value Equities
3042,MEAR,iShares Short Maturity Municipal Bond ETF,National Munis
3043,MEXX,Direxion Daily MSCI Mexico Bull 3X Shares,Leveraged Equities
3044,MFDX,PIMCO RAFI Dynamic Multi-Factor International Equity ETF,Foreign Large Cap Equities
3045,MFEM,PIMCO RAFI Dynamic Multi-Factor Emerging Market Equity ETF,Emerging Markets Equities
3046,MFMS,Motley Fool Small-Cap Growth ETF,Small Cap Growth Equities
3047,MFUS,PIMCO RAFI Dynamic Multi-Factor U.S. Equity ETF,Large Cap Growth Equities
3048,MGC,Vanguard Mega Cap ETF,Large Cap Growth Equities
3049,MGK,Vanguard Mega Cap Growth ETF,Large Cap Growth Equities
3050,MAAX,VanEck Vectors Municipal Allocation ETF,National Munis
3051,MAGA,Point Bridge GOP Stock Tracker ETF,Large Cap Blend Equities
3052,MAMB,Monarch Ambassador Income ETF,N/A
3053,MARB,First Trust Merger Arbitrage ETF,Long-Short
3054,MARZ,TrueShares Structured Outcome ETF,N/A
3055,MBB,iShares MBS Bond ETF,Mortgage Backed Securities
3056,MBBB,VanEck Vectors Moody's Analytics BBB Corporate Bond ETF,N/A
3057,MBCC,Monarch Blue Chips Core ETF,N/A
3058,MBND,SPDR Nuveen Municipal Bond ETF,N/A
3059,MBSD,FlexShares Disciplined Duration MBS Index Fund,Mortgage Backed Securities
3060,MCEF,First Trust Municipal CEF Income Opportunity ETF,Total Bond Market
3061,MCHI,iShares MSCI China ETF,China Equities
3062,MCRO,IQ Hedge Macro Tracker ETF,Global Equities
3063,MDIV,First Trust Multi-Asset Diversified Income Index Fund,Diversified Portfolio
3064,MDY,SPDR S&P MidCap 400 ETF,Small Cap Growth Equities
3065,MDYG,SPDR S&P 400 Mid Cap Growth ETF,Mid Cap Growth Equities
3066,MDYV,SPDR S&P 400 Mid Cap Value ETF,Mid Cap Value Equities
3067,MEAR,iShares Short Maturity Municipal Bond ETF,National Munis
3068,MEXX,Direxion Daily MSCI Mexico Bull 3X Shares,Leveraged Equities
3069,MFDX,PIMCO RAFI Dynamic Multi-Factor International Equity ETF,Foreign Large Cap Equities
3070,MFEM,PIMCO RAFI Dynamic Multi-Factor Emerging Market Equity ETF,Emerging Markets Equities
3071,MFMS,Motley Fool Small-Cap Growth ETF,Small Cap Growth Equities
3072,MFUS,PIMCO RAFI Dynamic Multi-Factor U.S. Equity ETF,Large Cap Growth Equities
3073,MGC,Vanguard Mega Cap ETF,Large Cap Growth Equities
3074,MGK,Vanguard Mega Cap Growth ETF,Large Cap Growth Equities
3075,MAAX,VanEck Vectors Municipal Allocation ETF,National Munis
3076,MAGA,Point Bridge GOP Stock Tracker ETF,Large Cap Blend Equities
3077,MAMB,Monarch Ambassador Income ETF,N/A
3078,MARB,First Trust Merger Arbitrage ETF,Long-Short
3079,MARZ,TrueShares Structured Outcome ETF,N/A
3080,MBB,iShares MBS Bond ETF,Mortgage Backed Securities
3081,MBBB,VanEck Vectors Moody's Analytics BBB Corporate Bond ETF,N/A
3082,MBCC,Monarch Blue Chips Core ETF,N/A
3083,MBND,SPDR Nuveen Municipal Bond ETF,N/A
3084,MBSD,FlexShares Disciplined Duration MBS Index Fund,Mortgage Backed Securities
3085,MCEF,First Trust Municipal CEF Income Opportunity ETF,Total Bond Market
3086,MCHI,iShares MSCI China ETF,China Equities
3087,MCRO,IQ Hedge Macro Tracker ETF,Global Equities
3088,MDIV,First Trust Multi-Asset Diversified Income Index Fund,Diversified Portfolio
3089,MDY,SPDR S&P MidCap 400 ETF,Small Cap Growth Equities
3090,MDYG,SPDR S&P 400 Mid Cap Growth ETF,Mid Cap Growth Equities
3091,MDYV,SPDR S&P 400 Mid Cap Value ETF,Mid Cap Value Equities
3092,MEAR,iShares Short Maturity Municipal Bond ETF,National Munis
3093,MEXX,Direxion Daily MSCI Mexico Bull 3X Shares,Leveraged Equities
3094,MFDX,PIMCO RAFI Dynamic Multi-Factor International Equity ETF,Foreign Large Cap Equities
3095,MFEM,PIMCO RAFI Dynamic Multi-Factor Emerging Market Equity ETF,Emerging Markets Equities
3096,MFMS,Motley Fool Small-Cap Growth ETF,Small Cap Growth Equities
3097,MFUS,PIMCO RAFI Dynamic Multi-Factor U.S. Equity ETF,Large Cap Growth Equities
3098,MGC,Vanguard Mega Cap ETF,Large Cap Growth Equities
3099,MGK,Vanguard Mega Cap Growth ETF,Large Cap Growth Equities
3100,MAAX,VanEck Vectors Municipal Allocation ETF,National Munis
3101,MAGA,Point Bridge GOP Stock Tracker ETF,Large Cap Blend Equities
3102,MAMB,Monarch Ambassador Income ETF,N/A
3103,MARB,First Trust Merger Arbitrage ETF,Long-Short
3104,MARZ,TrueShares Structured Outcome ETF,N/A
3105,MBB,iShares MBS Bond ETF,Mortgage Backed Securities
3106,MBBB,VanEck Vectors Moody's Analytics BBB Corporate Bond ETF,N/A
3107,MBCC,Monarch Blue Chips Core ETF,N/A
3108,MBND,SPDR Nuveen Municipal Bond ETF,N/A
3109,MBSD,FlexShares Disciplined Duration MBS Index Fund,Mortgage Backed Securities
3110,MCEF,First Trust Municipal CEF Income Opportunity ETF,Total Bond Market
3111,MCHI,iShares MSCI China ETF,China Equities
3112,MCRO,IQ Hedge Macro Tracker ETF,Global Equities
3113,MDIV,First Trust Multi-Asset Diversified Income Index Fund,Diversified Portfolio
3114,MDY,SPDR S&P MidCap 400 ETF,Small Cap Growth Equities
3115,MDYG,SPDR S&P 400 Mid Cap Growth ETF,Mid Cap Growth Equities
3116,MDYV,SPDR S&P 400 Mid Cap Value ETF,Mid Cap Value Equities
3117,MEAR,iShares Short Maturity Municipal Bond ETF,National Munis
3118,MEXX,Direxion Daily MSCI Mexico Bull 3X Shares,Leveraged Equities
3119,MFDX,PIMCO RAFI Dynamic Multi-Factor International Equity ETF,Foreign Large Cap Equities
3120,MFEM,PIMCO RAFI Dynamic Multi-Factor Emerging Market Equity ETF,Emerging Markets Equities
3121,MFMS,Motley Fool Small-Cap Growth ETF,Small Cap Growth Equities
3122,MFUS,PIMCO RAFI Dynamic Multi-Factor U.S. Equity ETF,Large Cap Growth Equities
3123,MGC,Vanguard Mega Cap ETF,Large Cap Growth Equities
3124,MGK,Vanguard Mega Cap Growth ETF,Large Cap Growth Equities
3125,MAAX,VanEck Vectors Municipal Allocation ETF,National Munis
3126,MAGA,Point Bridge GOP Stock Tracker ETF,Large Cap Blend Equities
3127,MAMB,Monarch Ambassador Income ETF,N/A
3128,MARB,First Trust Merger Arbitrage ETF,Long-Short
3129,MARZ,TrueShares Structured Outcome ETF,N/A
3130,MBB,iShares MBS Bond ETF,Mortgage Backed Securities
3131,MBBB,VanEck Vectors Moody's Analytics BBB Corporate Bond ETF,N/A
3132,MBCC,Monarch Blue Chips Core ETF,N/A
3133,MBND,SPDR Nuveen Municipal Bond ETF,N/A
3134,MBSD,FlexShares Disciplined Duration MBS Index Fund,Mortgage Backed Securities
3135,MCEF,First Trust Municipal CEF Income Opportunity ETF,Total Bond Market
3136,MCHI,iShares MSCI China ETF,China Equities
3137,MCRO,IQ Hedge Macro Tracker ETF,Global Equities
3138,MDIV,First Trust Multi-Asset Diversified Income Index Fund,Diversified Portfolio
3139,MDY,SPDR S&P MidCap 400 ETF,Small Cap Growth Equities
3140,MDYG,SPDR S&P 400 Mid Cap Growth ETF,Mid Cap Growth Equities
3141,MDYV,SPDR S&P 400 Mid Cap Value ETF,Mid Cap Value Equities
3142,MEAR,iShares Short Maturity Municipal Bond ETF,National Munis
3143,MEXX,Direxion Daily MSCI Mexico Bull 3X Shares,Leveraged Equities
3144,MFDX,PIMCO RAFI Dynamic Multi-Factor International Equity ETF,Foreign Large Cap Equities
3145,MFEM,PIMCO RAFI Dynamic Multi-Factor Emerging Market Equity ETF,Emerging Markets Equities
3146,MFMS,Motley Fool Small-Cap Growth ETF,Small Cap Growth Equities
3147,MFUS,PIMCO RAFI Dynamic Multi-Factor U.S. Equity ETF,Large Cap Growth Equities
3148,MGC,Vanguard Mega Cap ETF,Large Cap Growth Equities
3149,MGK,Vanguard Mega Cap Growth ETF,Large Cap Growth Equities
3150,MAAX,VanEck Vectors Municipal Allocation ETF,National Munis
3151,MAGA,Point Bridge GOP Stock Tracker ETF,Large Cap Blend Equities
3152,MAMB,Monarch Ambassador Income ETF,N/A
3153,MARB,First Trust Merger Arbitrage ETF,Long-Short
3154,MARZ,TrueShares Structured Outcome ETF,N/A
3155,MBB,iShares MBS Bond ETF,Mortgage Backed Securities
3156,MBBB,VanEck Vectors Moody's Analytics BBB Corporate Bond ETF,N/A
3157,MBCC,Monarch Blue Chips Core ETF,N/A
3158,MBND,SPDR Nuveen Municipal Bond ETF,N/A
3159,MBSD,FlexShares Disciplined Duration MBS Index Fund,Mortgage Backed Securities
3160,MCEF,First Trust Municipal CEF Income Opportunity ETF,Total Bond Market
3161,MCHI,iShares MSCI China ETF,China Equities
3162,MCRO,IQ Hedge Macro Tracker ETF,Global Equities
3163,MDIV,First Trust Multi-Asset Diversified Income Index Fund,Diversified Portfolio
3164,MDY,SPDR S&P MidCap 400 ETF,Small Cap Growth Equities
3165,MDYG,SPDR S&P 400 Mid Cap Growth ETF,Mid Cap Growth Equities
3166,MDYV,SPDR S&P 400 Mid Cap Value ETF,Mid Cap Value Equities
3167,MEAR,iShares Short Maturity Municipal Bond ETF,National Munis
3168,MEXX,Direxion Daily MSCI Mexico Bull 3X Shares,Leveraged Equities
3169,MFDX,PIMCO RAFI Dynamic Multi-Factor International Equity ETF,Foreign Large Cap Equities
3170,MFEM,PIMCO RAFI Dynamic Multi-Factor Emerging Market Equity ETF,Emerging Markets Equities
3171,MFMS,Motley Fool Small-Cap Growth ETF,Small Cap Growth Equities
3172,MFUS,PIMCO RAFI Dynamic Multi-Factor U.S. Equity ETF,Large Cap Growth Equities
3173,MGC,Vanguard Mega Cap ETF,Large Cap Growth Equities
3174,MGK,Vanguard Mega Cap Growth ETF,Large Cap Growth Equities
3175,MAAX,VanEck Vectors Municipal Allocation ETF,National Munis
3176,MAGA,Point Bridge GOP Stock Tracker ETF,Large Cap Blend Equities
3177,MAMB,Monarch Ambassador Income ETF,N/A
3178,MARB,First Trust Merger Arbitrage ETF,Long-Short
3179,MARZ,TrueShares Structured Outcome ETF,N/A
3180,MBB,iShares MBS Bond ETF,Mortgage Backed Securities
3181,MBBB,VanEck Vectors Moody's Analytics BBB Corporate Bond ETF,N/A
3182,MBCC,Monarch Blue Chips Core ETF,N/A
3183,MBND,SPDR Nuveen Municipal Bond ETF,N/A
3184,MBSD,FlexShares Disciplined Duration MBS Index Fund,Mortgage Backed Securities
3185,MCEF,First Trust Municipal CEF Income Opportunity ETF,Total Bond Market
3186,MCHI,iShares MSCI China ETF,China Equities
3187,MCRO,IQ Hedge Macro Tracker ETF,Global Equities
3188,MDIV,First Trust Multi-Asset Diversified Income Index Fund,Diversified Portfolio
3189,MDY,SPDR S&P MidCap 400 ETF,Small Cap Growth Equities
3190,MDYG,SPDR S&P 400 Mid Cap Growth ETF,Mid Cap Growth Equities
3191,MDYV,SPDR S&P 400 Mid Cap Value ETF,Mid Cap Value Equities
