,Short_Ticker,Name,Sector
4845,PBFS,Pioneer Bancorp Inc. Common Stock,Finance
4846,PBFX,PBF Logistics LP Common Units representing limited partner interests,Energy
4847,PBH,Prestige Consumer Healthcare Inc. Common Stock,Health Care
4848,PBHC,Pathfinder Bancorp Inc. Common Stock (MD),Finance
4849,PBI,Pitney Bowes Inc. Common Stock,Miscellaneous
4850,PBIP,Prudential Bancorp Inc. Common Stock,Finance
4851,PBLA,Panbela Therapeutics Inc. Common Stock,Health Care
4852,PBPB,Potbelly Corporation Common Stock,Consumer Services
4853,PBR,Petroleo Brasileiro S.A.- Petrobras Common Stock,Energy
4854,PBT,Permian Basin Royalty Trust Common Stock,Energy
4855,PBTS,Powerbridge Technologies Co. Ltd. Ordinary Shares,Technology
4856,PBY,Prospect Capital Corporation 6.25% Notes due 2028,
4857,PBYI,Puma Biotechnology Inc Common Stock,Health Care
4858,PCAR,PACCAR Inc. Common Stock,Capital Goods
4859,PCB,PCB Bancorp Common Stock,Finance
4860,PCF,High Income Securities Fund Common Stock,
4861,PCG,Pacific Gas & Electric Co. Common Stock,Public Utilities
4862,PCGU,Pacific Gas & Electric Co. Equity Unit,Public Utilities
4863,PCH,PotlatchDeltic Corporation Common Stock,Consumer Services
4864,PCI,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,
4865,PCK,Pimco California Municipal Income Fund II Common Shares of Beneficial Interest,
4866,PCM,PCM Fund Inc. Common Stock,
4867,PCN,Pimco Corporate & Income Strategy Fund Common Stock,
4868,PCOM,Points International Ltd. Common Shares,Miscellaneous
4869,PCQ,PIMCO California Municipal Income Fund Common Stock,
4870,PCRX,Pacira BioSciences Inc. Common Stock,Health Care
4871,PCSA,Processa Pharmaceuticals Inc. Common Stock,Health Care
4872,PCSB,PCSB Financial Corporation Common Stock,Finance
4873,PCT,PureCycle Technologies Inc. Common stock,Basic Industries
4874,PCTI,PCTEL Inc. Common Stock,Technology
4875,PCTTU,PureCycle Technologies Inc. Unit,Basic Industries
4876,PCTY,Paylocity Holding Corporation Common Stock,Technology
4877,PCVX,Vaxcyte Inc. Common Stock,Health Care
4878,PCYG,Park City Group Inc. Common Stock,Technology
4879,PCYO,Pure Cycle Corporation Common Stock,Public Utilities
4880,PD,PagerDuty Inc. Common Stock,Technology
4881,PDAC,Peridot Acquisition Corp. Class A Ordinary Shares,Finance
4882,PDCE,PDC Energy Inc. Common Stock (Delaware),Energy
4883,PDCO,Patterson Companies Inc. Common Stock,Health Care
4884,PDD,Pinduoduo Inc. American Depositary Shares,Miscellaneous
4885,PDEX,Pro-Dex Inc. Common Stock,Health Care
4886,PDFS,PDF Solutions Inc. Common Stock,Technology
4887,PDI,PIMCO Dynamic Income Fund Common Stock,
4888,PDLB,PDL Community Bancorp Common Stock,Finance
4889,PDM,Piedmont Office Realty Trust Inc. Class A Common Stock,Consumer Services
4890,PDS,Precision Drilling Corporation Common Stock,Energy
4891,PDSB,PDS Biotechnology Corporation Common Stock,Health Care
4892,PDT,John Hancock Premium Dividend Fund,
4893,PEAK,Healthpeak Properties Inc. Common Stock,Consumer Services
4894,PEB,Pebblebrook Hotel Trust Common Shares of Beneficial Interest,Consumer Services
4895,PEBK,Peoples Bancorp of North Carolina Inc. Common Stock,Finance
4896,PEBO,Peoples Bancorp Inc. Common Stock,Finance
4897,PED,Pedevco Corp. Common Stock,Energy
4898,PEG,Public Service Enterprise Group Incorporated Common Stock,Public Utilities
4899,PEGA,Pegasystems Inc. Common Stock,Technology
4900,PEI,Pennsylvania Real Estate Investment Trust Common Stock,Consumer Services
4901,PEN,Penumbra Inc. Common Stock,Health Care
4902,PENN,Penn National Gaming Inc. Common Stock,Consumer Services
4903,PEO,Adams Natural Resources Fund Inc. Common Stock,
4904,PEP,PepsiCo Inc. Common Stock,Consumer Non-Durables
4905,PERI,Perion Network Ltd. Ordinary Shares,Technology
4906,PESI,Perma-Fix Environmental Services Inc. Common Stock,Basic Industries
4907,PETQ,PetIQ Inc. Class A Common Stock,Health Care
4908,PETS,PetMed Express Inc. Common Stock,Health Care
4909,PETZ,TDH Holdings Inc. Common Shares,Consumer Non-Durables
4910,PFBC,Preferred Bank Common Stock,
4911,PFBI,Premier Financial Bancorp Inc. Common Stock,Finance
4912,PFC,Premier Financial Corp. Common Stock,Finance
4913,PFD,Flaherty & Crumrine Preferred and Income Fund Incorporated,
4914,PFE,Pfizer Inc. Common Stock,Health Care
4915,PFG,Principal Financial Group Inc Common Stock,Finance
4916,PFGC,Performance Food Group Company Common Stock,Consumer Non-Durables
4917,PFH,Prudential Financial Inc. 4.125% Junior Subordinated Notes due 2060,Finance
4918,PFHD,Professional Holding Corp. Class A Common stock,Finance
4919,PFIE,Profire Energy Inc. Common Stock,Energy
4920,PFIN,P & F Industries Inc. Class A Common Stock,Technology
4921,PFIS,Peoples Financial Services Corp. Common Stock,Finance
4922,PFL,PIMCO Income Strategy Fund Shares of Beneficial Interest,
4923,PFLT,PennantPark Floating Rate Capital Ltd. Common Stock,
4924,PFMT,Performant Financial Corporation Common Stock,Consumer Services
4925,PFN,PIMCO Income Strategy Fund II,
4926,PFO,Flaherty & Crumrine Preferred and Income Opportunity Fund Incorporated,
4927,PFPT,Proofpoint Inc. Common Stock,Technology
4928,PFS,Provident Financial Services Inc Common Stock,Finance
4929,PFSI,PennyMac Financial Services Inc. Common Stock,Finance
4930,PFSW,PFSweb Inc. Common Stock,Miscellaneous
4931,PFX,PhenixFIN Corporation Common Stock,
4932,PG,Procter & Gamble Company (The) Common Stock,Basic Industries
4933,PGC,Peapack-Gladstone Financial Corporation Common Stock,Finance
4934,PGEN,Precigen Inc. Common Stock,Health Care
4935,PGNY,Progyny Inc. Common Stock,Health Care
4936,PGP,Pimco Global Stocksplus & Income Fund Pimco Global StocksPlus & Income Fund Common Shares of Beneficial Interest,
4937,PGR,Progressive Corporation (The) Common Stock,Finance
4938,PGRE,Paramount Group Inc. Common Stock,Consumer Services
4939,PGTI,PGT Innovations Inc.,Capital Goods
4940,PGZ,Principal Real Estate Income Fund Common Shares of Beneficial Interest,
4941,PH,Parker-Hannifin Corporation Common Stock,Capital Goods
4942,PHAR,Pharming Group N.V. ADS each representing 10 ordinary shares,Health Care
4943,PHAS,PhaseBio Pharmaceuticals Inc. Common Stock,Health Care
4944,PHAT,Phathom Pharmaceuticals Inc. Common Stock,Health Care
4945,PHCF,Puhui Wealth Investment Management Co. Ltd. Ordinary Shares,Finance
4946,PHD,Pioneer Floating Rate Trust Pioneer Floating Rate Trust Shares of Beneficial Interest,
4947,PHG,Koninklijke Philips N.V. NY Registry Shares,Health Care
4948,PHGE,BiomX Inc. COmmon Stock,Health Care
4949,PHI,PLDT Inc. Sponsored ADR,Public Utilities
4950,PHICU,Population Health Investment Co. Inc. Unit,Finance
4951,PHIO,Phio Pharmaceuticals Corp. Common Stock,Health Care
4952,PHK,Pimco High Income Fund Pimco High Income Fund,
4953,PHM,PulteGroup Inc. Common Stock,Capital Goods
4954,PHR,Phreesia Inc. Common Stock,Miscellaneous
4955,PHT,Pioneer High Income Trust Common Shares of Beneficial Interest,
4956,PHUN,Phunware Inc. Common Stock,Technology
4957,PHX,PHX Minerals Inc. Common Stock,Energy
4958,PI,Impinj Inc. Common Stock,Capital Goods
4959,PIAI,Prime Impact Acquisition I Class A Ordinary Shares,Finance
4960,PII,Polaris Inc. Common Stock,Capital Goods
4961,PIM,Putnam Master Intermediate Income Trust Common Stock,
4962,PINC,Premier Inc. Class A Common Stock,Consumer Services
4963,PINE,Alpine Income Property Trust Inc. Common Stock,Consumer Services
4964,PING,Ping Identity Holding Corp. Common Stock,Technology
4965,PINS,Pinterest Inc. Class A Common Stock,Technology
4966,PIPR,Piper Sandler Companies Common Stock,Finance
4967,PIRS,Pieris Pharmaceuticals Inc. Common Stock,Health Care
4968,PIXY,ShiftPixy Inc. Common Stock,Technology
4969,PJT,PJT Partners Inc. Class A Common Stock,Finance
4970,PK,Park Hotels & Resorts Inc. Common Stock ,Consumer Services
4971,PKBK,Parke Bancorp Inc. Common Stock,Finance
4972,PKE,Park Aerospace Corp. Common Stock,Capital Goods
4973,PKG,Packaging Corporation of America Common Stock,Consumer Durables
4974,PKI,PerkinElmer Inc. Common Stock,Capital Goods
4975,PKO,Pimco Income Opportunity Fund Common Shares of Beneficial Interest,
4976,PKOH,Park-Ohio Holdings Corp. Common Stock,Capital Goods
4977,PKX,POSCO Common Stock,Basic Industries
4978,PLAB,Photronics Inc. Common Stock,Technology
4979,PLAG,Planet Green Holdings Corp. Common Stock,Consumer Non-Durables
4980,PLAN,Anaplan Inc. Common Stock,Technology
4981,PLAY,Dave & Buster's Entertainment Inc. Common Stock,Consumer Services
4982,PLBC,Plumas Bancorp,Finance
4983,PLCE,Children's Place Inc. (The) Common Stock,Consumer Services
4984,PLD,Prologis Inc. Common Stock,Consumer Services
4985,PLG,Platinum Group Metals Ltd. Ordinary Shares (Canada),Basic Industries
4986,PLIN,China Xiangtai Food Co. Ltd. Ordinary Shares,Consumer Non-Durables
4987,PLL,Piedmont Lithium Limited American Depositary Receipts,
4988,PLM,Polymet Mining Corporation Ordinary Shares (Canada),Basic Industries
4989,PLMR,Palomar Holdings Inc. Common stock,Finance
4990,PLNT,Planet Fitness Inc. Common Stock,Consumer Services
4991,PLOW,Douglas Dynamics Inc. Common Stock,Capital Goods
4992,PLPC,Preformed Line Products Company Common Stock,Basic Industries
4993,PLRX,Pliant Therapeutics Inc. Common Stock,Health Care
4994,PLSE,Pulse Biosciences Inc Common Stock (DE),Health Care
4995,PLT,Plantronics Inc. Common Stock,Public Utilities
4996,PLTR,Palantir Technologies Inc. Class A Common Stock,Technology
4997,PLUG,Plug Power Inc. Common Stock,Energy
4998,PLUS,ePlus inc. Common Stock,Technology
4999,PLX,Protalix BioTherapeutics Inc. (DE) Common Stock,Health Care
5000,PLXP,PLx Pharma Inc. Common Stock,Health Care
5001,PLXS,Plexus Corp. Common Stock,Technology
5002,PLYA,Playa Hotels & Resorts N.V. Ordinary Shares,Consumer Services
5003,PLYM,Plymouth Industrial REIT Inc. Common Stock,Consumer Services
5004,PM,Philip Morris International Inc Common Stock,Consumer Non-Durables
5005,PMBC,Pacific Mercantile Bancorp Common Stock,Finance
5006,PMD,Psychemedics Corporation,Health Care
5007,PME,Pingtan Marine Enterprise Ltd.,
5008,PMF,PIMCO Municipal Income Fund Common Stock,
5009,PML,Pimco Municipal Income Fund II Common Shares of Beneficial Interest,
5010,PMM,Putnam Managed Municipal Income Trust Common Stock,
5011,PMO,Putnam Municipal Opportunities Trust Common Stock,
5012,PMT,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,Consumer Services
5013,PMVC,PMV Consumer Acquisition Corp. Class A Common Stock,Finance
5014,PMVP,PMV Pharmaceuticals Inc. Common Stock,Health Care
5015,PMX,PIMCO Municipal Income Fund III Common Shares of Beneficial Interest,
5016,PNBK,Patriot National Bancorp Inc. Common Stock,Finance
5017,PNC,PNC Financial Services Group Inc. (The) Common Stock,Finance
5018,PNF,PIMCO New York Municipal Income Fund Common Stock,
5019,PNFP,Pinnacle Financial Partners Inc. Common Stock,Finance
5020,PNFPP,Pinnacle Financial Partners Inc. Depositary shares of Pinnacle Financial Partners Inc. each representing a 1/40th Interest in a share of its 6.75% Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series B,Finance
5021,PNI,Pimco New York Municipal Income Fund II Common Shares of Beneficial Interest,
5022,PNM,PNM Resources Inc. (Holding Co.) Common Stock,Public Utilities
5023,PNNT,PennantPark Investment Corporation Common Stock,
5024,PNNTG,PennantPark Investment Corporation 5.50% Notes Due 2024,
5025,PNR,Pentair plc. Ordinary Share,Technology
5026,PNRG,PrimeEnergy Resources Corporation Common Stock,Energy
5027,PNTG,The Pennant Group Inc. Common Stock ,Health Care
5028,PNW,Pinnacle West Capital Corporation Common Stock,Public Utilities
5029,POAI,Predictive Oncology Inc. Common Stock,Health Care
5030,PODD,Insulet Corporation Common Stock,Health Care
5031,POLA,Polar Power Inc. Common Stock,Miscellaneous
5032,POOL,Pool Corporation Common Stock,Consumer Durables
5033,POR,Portland General Electric Co Common Stock,Public Utilities
5034,POST,Post Holdings Inc. Common Stock,Consumer Non-Durables
5035,POWI,Power Integrations Inc. Common Stock,Technology
5036,POWL,Powell Industries Inc. Common Stock,Consumer Durables
5037,POWW,AMMO Inc. Common Stock,Capital Goods
5038,PPBI,Pacific Premier Bancorp Inc,Finance
5039,PPBT,Purple Biotech Ltd. American Depositary Shares,Health Care
5040,PPC,Pilgrim's Pride Corporation Common Stock,Consumer Non-Durables
5041,PPD,PPD Inc. Common Stock,Health Care
5042,PPG,PPG Industries Inc. Common Stock,Basic Industries
5043,PPIH,Perma-Pipe International Holdings Inc. Common Stock,Capital Goods
5044,PPL,PPL Corporation Common Stock,Public Utilities
5045,PPR,Voya Prime Rate Trust Shares of Beneficial Interest,
5046,PPSI,Pioneer Power Solutions Inc. Common Stock,Consumer Durables
5047,PPT,Putnam Premier Income Trust Common Stock,
5048,PPX,PPL Capital Funding Inc. 2013 Series B Junior Subordinated Notes due 2073,Public Utilities
5049,PQG,PQ Group Holdings Inc. Common Stock,Basic Industries
5050,PRA,ProAssurance Corporation Common Stock,Finance
5051,PRAA,PRA Group Inc. Common Stock,Finance
5052,PRAH,PRA Health Sciences Inc. Common Stock,Health Care
5053,PRAX,Praxis Precision Medicines Inc. Common Stock,Health Care
5054,PRCH,Porch Group Inc. Common Stock,Technology
5055,PRDO,Perdoceo Education Corporation Common Stock,Consumer Services
5056,PRFT,Perficient Inc. Common Stock,Technology
5057,PRFX,PainReform Ltd. Ordinary Shares,Health Care
5058,PRG,PROG Holdings Inc. Common Stock,Technology
5059,PRGO,Perrigo Company plc Ordinary Shares,Health Care
5060,PRGS,Progress Software Corporation Common Stock (DE),Technology
5061,PRI,Primerica Inc. Common Stock,Finance
5062,PRIM,Primoris Services Corporation Common Stock,Basic Industries
5063,PRK,Park National Corporation Common Stock,Finance
5064,PRLB,Proto Labs Inc. Common stock,Capital Goods
5065,PRLD,Prelude Therapeutics Incorporated Common Stock,Health Care
5066,PRMW,Primo Water Corporation Common Stock,Consumer Non-Durables
5067,PRO,PROS Holdings Inc. Common Stock,Technology
5068,PROF,Profound Medical Corp. Common Stock,Health Care
5069,PROG,Progenity Inc. Common Stock,Health Care
5070,PROS,ProSight Global Inc. Common Stock,Finance
5071,PROV,Provident Financial Holdings Inc. Common Stock,Finance
5072,PRPB,CC Neuberger Principal Holdings II Class A Ordinary Shares,Finance
5073,PRPH,ProPhase Labs Inc. Common Stock (DE),Health Care
5074,PRPL,Purple Innovation Inc. Common Stock,Consumer Durables
5075,PRPO,Precipio Inc.  Common Stock,Capital Goods
5076,PRQR,ProQR Therapeutics N.V. Ordinary Shares,Health Care
5077,PRS,Prudential Financial Inc. 5.625% Junior Subordinated Notes due 2058,Finance
5078,PRSP,Perspecta Inc. Common Stock ,Technology
5079,PRT,PermRock Royalty Trust Trust Units,Energy
5080,PRTA,Prothena Corporation plc Ordinary Shares,Health Care
5081,PRTC,PureTech Health plc American Depositary Shares,Health Care
5082,PRTH,Priority Technology Holdings Inc. Common Stock,Miscellaneous
5083,PRTK,Paratek Pharmaceuticals Inc. Common Stock,Health Care
5084,PRTS,CarParts.com Inc. Common Stock,Consumer Services
5085,PRTY,Party City Holdco Inc. Common Stock,Consumer Services
5086,PRU,Prudential Financial Inc. Common Stock,Finance
5087,PRVB,Provention Bio Inc. Common Stock,Health Care
5088,PS,Pluralsight Inc. Class A Common Stock,Technology
5089,PSA,Public Storage Common Stock,Consumer Services
5090,PSAC,Property Solutions Acquisition Corp. Common Stock,Capital Goods
5091,PSACU,Property Solutions Acquisition Corp. Unit,Capital Goods
5092,PSB,PS Business Parks Inc. Common Stock,Consumer Services
5093,PSCX,Pacer Swan SOS Conservative (December) ETF,
5094,PSEC,Prospect Capital Corporation Common Stock,
5095,PSF,Cohen & Steers Select Preferred and Income Fund Inc. Common Stock,
5096,PSFD,Pacer Funds ETF,
5097,PSFF,Pacer Swan SOS Fund of Funds ETF,
5098,PSHG,Performance Shipping Inc. Common Shares,Transportation
5099,PSMD,Pacer Swan SOS Moderate (December) ETF,
5100,PSMT,PriceSmart Inc. Common Stock,Consumer Services
5101,PSN,Parsons Corporation Common Stock,Technology
5102,PSNL,Personalis Inc. Common Stock,Health Care
5103,PSO,Pearson Plc Common Stock,Consumer Services
5104,PSTG,Pure Storage Inc. Class A Common Stock,Technology
5105,PSTH,Pershing Square Tontine Holdings Ltd. Class A Common Stock,Finance
5106,PSTI,Pluristem Therapeutics Inc. Common Stock,Health Care
5107,PSTL,Postal Realty Trust Inc. Class A Common Stock,Consumer Services
5108,PSTV,PLUS THERAPEUTICS Inc. Common Stock ,Health Care
5109,PSTX,Poseida Therapeutics Inc. Common Stock,Health Care
5110,PSX,Phillips 66 Common Stock,Energy
5111,PSXP,Phillips 66 Partners LP Common Units representing limited partner interest in the Partnership,Energy
5112,PT,Pintec Technology Holdings Limited American Depositary Shares,Technology
5113,PTA,Cohen & Steers Tax-Advantaged Preferred Securities and Income Fund Common Shares of Beneficial Interest,
5114,PTC,PTC Inc. Common Stock,Technology
5115,PTCT,PTC Therapeutics Inc. Common Stock,Health Care
5116,PTE,PolarityTE Inc. Common Stock,Health Care
5117,PTEN,Patterson-UTI Energy Inc. Common Stock,Energy
5118,PTGX,Protagonist Therapeutics Inc. Common Stock,Health Care
5119,PTICU,PropTech Investment Corporation II Unit,Finance
5120,PTK,PTK Acquisition Corp. Common Stock,Finance
